学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Beijing Normal University,1,2007,19,0.535,226,84.21052632
Engineering,Beijing Normal University,1,2008,30,1.462023333,908,96.66666667
Engineering,Beijing Normal University,1,2009,65,1.851738462,2246,92.30769231
Engineering,Beijing Normal University,1,2010,54,1.570759259,1679,98.14814815
Engineering,Beijing Normal University,1,2011,73,1.26720137,1773,94.52054795
Engineering,Beijing Normal University,1,2012,80,1.2367625,1758,96.25
Engineering,Beijing Normal University,1,2013,112,1.23078125,2303,92.85714286
Engineering,Beijing Normal University,1,2014,123,1.151008943,1989,92.68292683
Engineering,Beijing Normal University,1,2015,110,1.394810909,1994,93.63636364
Engineering,Beijing Normal University,1,2016,161,1.812508075,3134,95.0310559
Engineering,Beijing Normal University,1,2017,205,1.73319122,2407,91.70731707
Engineering,Beijing Normal University,1,2018,220,1.362755455,1274,80.90909091
Engineering,Beijing Normal University,1,2019,256,1.63803125,469,54.296875
,,,,,,,
Computer Science,Beijing Normal University,1,2000,1,0.185,4,100
Computer Science,Beijing Normal University,1,2001,6,0.727783333,94,83.33333333
Computer Science,Beijing Normal University,1,2002,4,1.2647,118,100
Computer Science,Beijing Normal University,1,2003,5,0.5546,52,80
Computer Science,Beijing Normal University,1,2004,13,0.788946154,172,92.30769231
Computer Science,Beijing Normal University,1,2005,19,0.3535,107,78.94736842
Computer Science,Beijing Normal University,1,2006,31,0.361912903,192,74.19354839
Computer Science,Beijing Normal University,1,2007,17,1.046717647,405,100
Computer Science,Beijing Normal University,1,2008,11,1.183363636,294,90.90909091
Computer Science,Beijing Normal University,1,2009,13,0.362830769,99,69.23076923
Computer Science,Beijing Normal University,1,2010,16,0.50133125,158,93.75
Computer Science,Beijing Normal University,1,2011,12,0.388416667,93,83.33333333
Computer Science,Beijing Normal University,1,2012,21,2.429219048,837,95.23809524
Computer Science,Beijing Normal University,1,2013,26,0.746007692,309,96.15384615
Computer Science,Beijing Normal University,1,2014,51,0.951694118,677,90.19607843
Computer Science,Beijing Normal University,1,2015,45,1.033544444,553,95.55555556
Computer Science,Beijing Normal University,1,2016,68,1.214930882,762,85.29411765
Computer Science,Beijing Normal University,1,2017,47,0.880887234,297,82.9787234
Computer Science,Beijing Normal University,1,2018,65,1.089983077,263,66.15384615
Computer Science,Beijing Normal University,1,2019,80,0.57712375,48,27.5
,,,,,,,
Materials Science,Beijing Normal University,1,2000,31,0.692287097,502,96.77419355
Materials Science,Beijing Normal University,1,2001,19,0.579294737,374,78.94736842
Materials Science,Beijing Normal University,1,2002,20,0.74087,384,95
Materials Science,Beijing Normal University,1,2003,18,0.265783333,138,77.77777778
Materials Science,Beijing Normal University,1,2004,19,0.348378947,178,94.73684211
Materials Science,Beijing Normal University,1,2005,16,0.2913625,126,75
Materials Science,Beijing Normal University,1,2006,24,0.416979167,271,75
Materials Science,Beijing Normal University,1,2007,37,0.944551351,1015,83.78378378
Materials Science,Beijing Normal University,1,2008,40,1.1971875,1275,92.5
Materials Science,Beijing Normal University,1,2009,27,1.043918519,779,96.2962963
Materials Science,Beijing Normal University,1,2010,37,1.317578378,1408,94.59459459
Materials Science,Beijing Normal University,1,2011,53,1.806724528,2855,96.22641509
Materials Science,Beijing Normal University,1,2012,49,1.900897959,2324,97.95918367
Materials Science,Beijing Normal University,1,2013,56,1.163771429,1475,98.21428571
Materials Science,Beijing Normal University,1,2014,78,0.994229487,1643,97.43589744
Materials Science,Beijing Normal University,1,2015,90,1.230011111,1978,97.77777778
Materials Science,Beijing Normal University,1,2016,81,1.80047284,2155,96.2962963
Materials Science,Beijing Normal University,1,2017,104,1.969775962,2225,92.30769231
Materials Science,Beijing Normal University,1,2018,109,1.897590826,1250,93.57798165
Materials Science,Beijing Normal University,1,2019,141,1.266203546,282,60.9929078
,,,,,,,
Economics & Business,Beijing Normal University,1,2000,1,0.0275,1,100
Economics & Business,Beijing Normal University,1,2001,1,0.1057,4,100
Economics & Business,Beijing Normal University,1,2003,1,0.026,1,100
Economics & Business,Beijing Normal University,1,2005,1,0.6807,25,100
Economics & Business,Beijing Normal University,1,2006,5,0.54206,92,100
Economics & Business,Beijing Normal University,1,2007,4,2.2844,265,100
Economics & Business,Beijing Normal University,1,2008,8,0.6395125,125,100
Economics & Business,Beijing Normal University,1,2009,11,1.287009091,328,100
Economics & Business,Beijing Normal University,1,2010,6,0.614133333,82,83.33333333
Economics & Business,Beijing Normal University,1,2011,6,1.044283333,123,83.33333333
Economics & Business,Beijing Normal University,1,2012,19,0.807878947,249,100
Economics & Business,Beijing Normal University,1,2013,24,0.534633333,182,83.33333333
Economics & Business,Beijing Normal University,1,2014,36,0.861080556,359,91.66666667
Economics & Business,Beijing Normal University,1,2015,33,1.68649697,232,93.93939394
Economics & Business,Beijing Normal University,1,2016,53,0.704356604,241,79.24528302
Economics & Business,Beijing Normal University,1,2017,41,1.094002439,203,78.04878049
Economics & Business,Beijing Normal University,1,2018,55,1.759072727,228,80
Economics & Business,Beijing Normal University,1,2019,90,1.069101111,66,18.88888889
,,,,,,,
Psychiatry/Psychology,Beijing Normal University,1,2000,41,0.533634146,540,26.82926829
Psychiatry/Psychology,Beijing Normal University,1,2001,9,0.762522222,312,100
Psychiatry/Psychology,Beijing Normal University,1,2002,8,1.25715,453,100
Psychiatry/Psychology,Beijing Normal University,1,2003,10,1.89889,876,100
Psychiatry/Psychology,Beijing Normal University,1,2004,296,0.96326723,435,7.094594595
Psychiatry/Psychology,Beijing Normal University,1,2005,13,0.963030769,521,92.30769231
Psychiatry/Psychology,Beijing Normal University,1,2006,20,1.446705,1137,95
Psychiatry/Psychology,Beijing Normal University,1,2007,26,0.93385,912,80.76923077
Psychiatry/Psychology,Beijing Normal University,1,2008,119,0.732214286,947,17.64705882
Psychiatry/Psychology,Beijing Normal University,1,2009,45,0.922855556,966,84.44444444
Psychiatry/Psychology,Beijing Normal University,1,2010,44,0.985506818,927,86.36363636
Psychiatry/Psychology,Beijing Normal University,1,2011,71,1.051669014,1461,85.91549296
Psychiatry/Psychology,Beijing Normal University,1,2012,94,0.923737234,1813,70.21276596
Psychiatry/Psychology,Beijing Normal University,1,2013,103,0.901914563,1658,90.29126214
Psychiatry/Psychology,Beijing Normal University,1,2014,120,1.614710833,2201,93.33333333
Psychiatry/Psychology,Beijing Normal University,1,2015,141,0.884873759,1451,96.45390071
Psychiatry/Psychology,Beijing Normal University,1,2016,246,1.052930894,1215,65.85365854
Psychiatry/Psychology,Beijing Normal University,1,2017,192,0.74505625,804,82.29166667
Psychiatry/Psychology,Beijing Normal University,1,2018,193,0.812779793,446,73.57512953
Psychiatry/Psychology,Beijing Normal University,1,2019,276,0.839951087,189,36.5942029
