学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Hangzhou Normal University,1,2010,5,1.5765,157,100
Engineering,Hangzhou Normal University,1,2011,14,1.471342857,422,92.85714286
Engineering,Hangzhou Normal University,1,2012,25,1.407992,818,88
Engineering,Hangzhou Normal University,1,2013,17,1.646,432,100
Engineering,Hangzhou Normal University,1,2014,19,0.829173684,216,89.47368421
Engineering,Hangzhou Normal University,1,2015,20,1.623755,383,90
Engineering,Hangzhou Normal University,1,2016,20,1.14139,218,80
Engineering,Hangzhou Normal University,1,2017,15,1.845266667,195,86.66666667
Engineering,Hangzhou Normal University,1,2018,26,2.213292308,232,80.76923077
Engineering,Hangzhou Normal University,1,2019,29,2.9439,92,68.96551724
,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Hangzhou Normal University,1,2005,1,0.565,9,100
Computer Science,Hangzhou Normal University,1,2006,2,0.02875,1,50
Computer Science,,,,,,,
Computer Science,Hangzhou Normal University,1,2008,1,0.1771,4,100
Computer Science,Hangzhou Normal University,1,2009,2,0.2144,9,100
Computer Science,Hangzhou Normal University,1,2010,3,0.101566667,6,100
Computer Science,Hangzhou Normal University,1,2011,9,0.712777778,128,88.88888889
Computer Science,Hangzhou Normal University,1,2012,14,2.525,580,78.57142857
Computer Science,Hangzhou Normal University,1,2013,22,0.815868182,290,77.27272727
Computer Science,Hangzhou Normal University,1,2014,32,0.9598375,408,87.5
Computer Science,Hangzhou Normal University,1,2015,36,0.450055556,185,80.55555556
Computer Science,Hangzhou Normal University,1,2016,28,0.673232143,161,85.71428571
Computer Science,Hangzhou Normal University,1,2017,27,1.53387037,248,70.37037037
Computer Science,Hangzhou Normal University,1,2018,24,1.193266667,76,66.66666667
Computer Science,Hangzhou Normal University,1,2019,27,0.249377778,7,18.51851852
,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,Hangzhou Normal University,1,2004,2,1.31925,22,100
Materials Science,Hangzhou Normal University,1,2005,3,0.283666667,23,66.66666667
Materials Science,Hangzhou Normal University,1,2006,2,0.517,28,50
Materials Science,Hangzhou Normal University,1,2007,2,0.48245,28,100
Materials Science,Hangzhou Normal University,1,2008,4,0.729875,101,100
Materials Science,Hangzhou Normal University,1,2009,3,1.7885,148,66.66666667
Materials Science,Hangzhou Normal University,1,2010,11,0.818381818,260,81.81818182
Materials Science,Hangzhou Normal University,1,2011,12,1.358366667,434,100
Materials Science,Hangzhou Normal University,1,2012,19,2.493342105,1182,89.47368421
Materials Science,Hangzhou Normal University,1,2013,27,1.73207037,1161,96.2962963
Materials Science,Hangzhou Normal University,1,2014,29,1.613344828,1006,96.55172414
Materials Science,Hangzhou Normal University,1,2015,35,1.014622857,647,94.28571429
Materials Science,Hangzhou Normal University,1,2016,25,1.06058,383,100
Materials Science,Hangzhou Normal University,1,2017,29,1.129596552,352,86.20689655
Materials Science,Hangzhou Normal University,1,2018,29,1.906862069,338,100
Materials Science,Hangzhou Normal University,1,2019,55,1.488978182,140,52.72727273
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Hangzhou Normal University,1,2013,2,0.846,24,100
Economics & Business,Hangzhou Normal University,1,2014,1,0.2551,3,100
Economics & Business,Hangzhou Normal University,1,2015,1,0,0,0
Economics & Business,Hangzhou Normal University,1,2016,1,0.587,4,100
Economics & Business,,,,,,,
Economics & Business,Hangzhou Normal University,1,2018,1,0,0,0
Economics & Business,Hangzhou Normal University,1,2019,4,0,0,0
,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Hangzhou Normal University,1,2004,2,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Hangzhou Normal University,1,2008,5,4.81092,5,40
Psychiatry/Psychology,Hangzhou Normal University,1,2009,1,0.4117,12,100
Psychiatry/Psychology,Hangzhou Normal University,1,2010,1,0.251,7,100
Psychiatry/Psychology,Hangzhou Normal University,1,2011,6,0.375466667,55,100
Psychiatry/Psychology,Hangzhou Normal University,1,2012,8,0.4369625,72,100
Psychiatry/Psychology,Hangzhou Normal University,1,2013,8,1.368775,122,100
Psychiatry/Psychology,Hangzhou Normal University,1,2014,11,0.703427273,116,81.81818182
Psychiatry/Psychology,Hangzhou Normal University,1,2015,17,1.008923529,163,100
Psychiatry/Psychology,Hangzhou Normal University,1,2016,37,1.061343243,335,78.37837838
Psychiatry/Psychology,Hangzhou Normal University,1,2017,33,1.100636364,148,84.84848485
Psychiatry/Psychology,Hangzhou Normal University,1,2018,22,1.072531818,66,81.81818182
Psychiatry/Psychology,Hangzhou Normal University,1,2019,51,0.983290196,41,37.25490196
