学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Shandong Normal University,1,2010,14,1.169114286,326,92.85714286
Engineering,Shandong Normal University,1,2011,9,1.1461,190,88.88888889
Engineering,Shandong Normal University,1,2012,22,1.389459091,509,95.45454545
Engineering,Shandong Normal University,1,2013,26,0.940073077,347,92.30769231
Engineering,Shandong Normal University,1,2014,28,1.216475,467,85.71428571
Engineering,Shandong Normal University,1,2015,40,1.9862425,937,97.5
Engineering,Shandong Normal University,1,2016,38,1.795144737,641,94.73684211
Engineering,Shandong Normal University,1,2017,73,2.912356164,1557,91.78082192
Engineering,Shandong Normal University,1,2018,170,1.92702,1324,85.29411765
Engineering,Shandong Normal University,1,2019,233,1.618999571,413,42.91845494
,,,,,,,
Computer Science,,,,,,,
Computer Science,Shandong Normal University,1,2001,1,0.3716,8,100
Computer Science,Shandong Normal University,1,2002,1,1.1575,27,100
Computer Science,,,,,,,
Computer Science,Shandong Normal University,1,2004,4,0.6261,42,100
Computer Science,Shandong Normal University,1,2005,4,0.204025,13,75
Computer Science,Shandong Normal University,1,2006,4,1.005775,70,75
Computer Science,Shandong Normal University,1,2007,2,0.85675,39,100
Computer Science,Shandong Normal University,1,2008,4,0.332075,30,75
Computer Science,Shandong Normal University,1,2009,4,0.79805,67,100
Computer Science,Shandong Normal University,1,2010,6,0.279216667,33,83.33333333
Computer Science,Shandong Normal University,1,2011,4,0.18795,15,75
Computer Science,Shandong Normal University,1,2012,6,0.243783333,24,83.33333333
Computer Science,Shandong Normal University,1,2013,8,1.8438875,235,87.5
Computer Science,Shandong Normal University,1,2014,9,0.945455556,122,100
Computer Science,Shandong Normal University,1,2015,22,0.936304545,245,72.72727273
Computer Science,Shandong Normal University,1,2016,26,0.765457692,186,92.30769231
Computer Science,Shandong Normal University,1,2017,50,1.593032,568,94
Computer Science,Shandong Normal University,1,2018,76,2.339243421,666,88.15789474
