学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,East China Normal University,1,2012,82,0.864764634,1215,89.02439024
Engineering,East China Normal University,1,2013,74,0.920182432,1272,83.78378378
Engineering,East China Normal University,1,2014,71,1.228319718,1140,84.50704225
Engineering,East China Normal University,1,2015,100,0.963741,1030,80
Engineering,East China Normal University,1,2016,97,1.577896907,1382,87.62886598
Engineering,East China Normal University,1,2017,104,1.5485375,1323,83.65384615
Engineering,East China Normal University,1,2018,140,1.762401429,995,81.42857143
Engineering,East China Normal University,1,2019,207,1.49017343,333,43.96135266
,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,East China Normal University,1,2003,2,0.1333,5,100
Computer Science,East China Normal University,1,2004,12,0.332933333,67,66.66666667
Computer Science,East China Normal University,1,2005,8,0.1177,15,50
Computer Science,East China Normal University,1,2006,18,0.644972222,202,83.33333333
Computer Science,East China Normal University,1,2007,8,0.93915,171,100
Computer Science,East China Normal University,1,2008,13,0.289507692,85,100
Computer Science,East China Normal University,1,2009,24,0.488354167,246,83.33333333
Computer Science,East China Normal University,1,2010,32,1.195840625,741,81.25
Computer Science,East China Normal University,1,2011,32,2.42486875,1615,87.5
Computer Science,East China Normal University,1,2012,42,0.470159524,324,90.47619048
Computer Science,East China Normal University,1,2013,37,0.637886486,376,89.18918919
Computer Science,East China Normal University,1,2014,48,0.792175,578,77.08333333
Computer Science,East China Normal University,1,2015,77,1.118080519,1031,94.80519481
Computer Science,East China Normal University,1,2016,87,1.115936782,792,82.75862069
Computer Science,East China Normal University,1,2017,88,1.133026136,732,77.27272727
Computer Science,East China Normal University,1,2018,108,0.986988889,398,71.2962963
Computer Science,East China Normal University,1,2019,140,0.744024286,113,29.28571429
,,,,,,,
Materials Science,East China Normal University,1,2000,7,2.394042857,392,85.71428571
Materials Science,East China Normal University,1,2001,4,0.314125,31,75
Materials Science,East China Normal University,1,2002,5,0.1652,21,100
Materials Science,East China Normal University,1,2003,9,0.305911111,77,88.88888889
Materials Science,East China Normal University,1,2004,17,0.856382353,398,88.23529412
Materials Science,East China Normal University,1,2005,19,1.958010526,964,100
Materials Science,East China Normal University,1,2006,34,1.082873529,997,94.11764706
Materials Science,East China Normal University,1,2007,39,0.952505128,1078,92.30769231
Materials Science,East China Normal University,1,2008,32,0.82306875,733,100
Materials Science,East China Normal University,1,2009,59,1.171162712,1906,93.22033898
Materials Science,East China Normal University,1,2010,57,1.271559649,2134,98.24561404
Materials Science,East China Normal University,1,2011,80,1.5170025,3294,95
Materials Science,East China Normal University,1,2012,83,1.749268675,3671,97.59036145
Materials Science,East China Normal University,1,2013,77,1.194264935,2499,96.1038961
Materials Science,East China Normal University,1,2014,121,1.184745455,3050,95.04132231
Materials Science,East China Normal University,1,2015,120,1.299624167,2866,97.5
Materials Science,East China Normal University,1,2016,164,1.597945732,4050,96.95121951
Materials Science,East China Normal University,1,2017,212,1.614458019,3673,96.22641509
Materials Science,East China Normal University,1,2018,209,1.528642584,2004,90.90909091
Materials Science,East China Normal University,1,2019,276,1.538476087,663,55.79710145
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,East China Normal University,1,2004,1,0.2144,8,100
Economics & Business,,,,,,,
Economics & Business,East China Normal University,1,2006,2,0.2357,16,100
Economics & Business,East China Normal University,1,2007,2,0.2069,12,100
Economics & Business,East China Normal University,1,2008,3,0.2755,21,100
Economics & Business,East China Normal University,1,2009,3,0.633033333,44,100
Economics & Business,East China Normal University,1,2010,8,0.4136375,70,100
Economics & Business,East China Normal University,1,2011,5,1.51804,149,100
Economics & Business,East China Normal University,1,2012,5,0.82606,67,80
Economics & Business,East China Normal University,1,2013,3,0.996766667,5,66.66666667
Economics & Business,East China Normal University,1,2014,12,0.772483333,109,91.66666667
Economics & Business,East China Normal University,1,2015,10,1.29416,128,100
Economics & Business,East China Normal University,1,2016,13,0.5306,47,84.61538462
Economics & Business,East China Normal University,1,2017,20,1.580705,123,90
Economics & Business,East China Normal University,1,2018,27,0.691514815,44,66.66666667
Economics & Business,East China Normal University,1,2019,54,0.788322222,29,27.77777778
,,,,,,,
Psychiatry/Psychology,East China Normal University,1,2000,2,0.0945,9,50
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,East China Normal University,1,2003,4,0.13005,24,75
Psychiatry/Psychology,East China Normal University,1,2004,47,0.147,1,2.127659574
Psychiatry/Psychology,East China Normal University,1,2005,1,2.3789,99,100
Psychiatry/Psychology,East China Normal University,1,2006,2,0.29265,23,100
Psychiatry/Psychology,East China Normal University,1,2007,4,3.055525,95,100
Psychiatry/Psychology,East China Normal University,1,2008,32,0.138253125,154,25
Psychiatry/Psychology,East China Normal University,1,2009,12,0.912066667,319,100
Psychiatry/Psychology,East China Normal University,1,2010,14,0.361107143,141,50
Psychiatry/Psychology,East China Normal University,1,2011,9,2.020644444,444,88.88888889
Psychiatry/Psychology,East China Normal University,1,2012,37,0.415945946,333,81.08108108
Psychiatry/Psychology,East China Normal University,1,2013,20,0.62694,180,90
Psychiatry/Psychology,East China Normal University,1,2014,30,0.87973,402,83.33333333
Psychiatry/Psychology,East China Normal University,1,2015,55,0.93012,589,87.27272727
Psychiatry/Psychology,East China Normal University,1,2016,114,0.296091228,271,41.22807018
Psychiatry/Psychology,East China Normal University,1,2017,72,1.523943056,207,69.44444444
Psychiatry/Psychology,East China Normal University,1,2018,109,0.900946789,279,72.47706422
Psychiatry/Psychology,East China Normal University,1,2019,138,0.500757971,58,28.26086957
