学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Jiangxi Normal University,1,2008,6,0.161,20,66.66666667
Engineering,Jiangxi Normal University,1,2009,3,0.1131,7,66.66666667
Engineering,Jiangxi Normal University,1,2010,4,0.42675,34,100
Engineering,Jiangxi Normal University,1,2011,3,0.5429,30,100
Engineering,Jiangxi Normal University,1,2012,12,0.995925,199,83.33333333
Engineering,Jiangxi Normal University,1,2013,12,1.300875,241,100
Engineering,Jiangxi Normal University,1,2014,20,0.926295,254,95
Engineering,Jiangxi Normal University,1,2015,22,1.333540909,346,100
Engineering,Jiangxi Normal University,1,2016,15,1.752393333,247,86.66666667
Engineering,Jiangxi Normal University,1,2017,16,1.51703125,171,100
Engineering,Jiangxi Normal University,1,2018,27,1.258574074,137,85.18518519
Engineering,Jiangxi Normal University,1,2019,46,1.452471739,72,39.13043478
,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Jiangxi Normal University,1,2005,2,0.37665,12,100
Computer Science,Jiangxi Normal University,1,2006,6,0.6801,71,66.66666667
Computer Science,Jiangxi Normal University,1,2007,1,13.4447,306,100
Computer Science,Jiangxi Normal University,1,2008,2,0.22135,10,100
Computer Science,Jiangxi Normal University,1,2009,2,0.2144,9,100
Computer Science,Jiangxi Normal University,1,2010,4,0.6219,49,100
Computer Science,Jiangxi Normal University,1,2011,3,0.501166667,30,100
Computer Science,Jiangxi Normal University,1,2012,3,0.1422,7,33.33333333
Computer Science,Jiangxi Normal University,1,2013,4,0.2668,17,100
Computer Science,Jiangxi Normal University,1,2014,8,1.4908375,171,87.5
Computer Science,Jiangxi Normal University,1,2015,8,0.639625,60,100
Computer Science,Jiangxi Normal University,1,2016,18,0.427994444,72,72.22222222
Computer Science,Jiangxi Normal University,1,2017,24,1.3707625,236,83.33333333
Computer Science,Jiangxi Normal University,1,2018,23,1.042404348,89,47.82608696
Computer Science,Jiangxi Normal University,1,2019,16,0.24046875,4,18.75
,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,Jiangxi Normal University,1,2002,1,0,0,0
Materials Science,,,,,,,
Materials Science,Jiangxi Normal University,1,2004,2,1.3759,74,100
Materials Science,Jiangxi Normal University,1,2005,4,3.30205,357,100
Materials Science,Jiangxi Normal University,1,2006,4,2.889625,313,100
Materials Science,Jiangxi Normal University,1,2007,2,1.30945,76,100
Materials Science,Jiangxi Normal University,1,2008,11,1.369745455,424,100
Materials Science,Jiangxi Normal University,1,2009,13,1.586761538,569,100
Materials Science,Jiangxi Normal University,1,2010,12,0.36355,126,91.66666667
Materials Science,Jiangxi Normal University,1,2011,14,1.01945,380,92.85714286
Materials Science,Jiangxi Normal University,1,2012,22,1.169572727,642,95.45454545
Materials Science,Jiangxi Normal University,1,2013,22,1.819431818,905,95.45454545
Materials Science,Jiangxi Normal University,1,2014,35,1.540671429,1171,97.14285714
Materials Science,Jiangxi Normal University,1,2015,49,1.468165306,1323,95.91836735
Materials Science,Jiangxi Normal University,1,2016,45,1.183002222,741,91.11111111
Materials Science,Jiangxi Normal University,1,2017,58,1.402375862,874,98.27586207
Materials Science,Jiangxi Normal University,1,2018,68,1.379047059,550,89.70588235
Materials Science,Jiangxi Normal University,1,2019,94,2.525629787,361,68.08510638
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Jiangxi Normal University,1,2010,1,0.4494,10,100
Economics & Business,Jiangxi Normal University,1,2011,1,0.4308,21,100
Economics & Business,Jiangxi Normal University,1,2012,1,0.0616,1,100
Economics & Business,Jiangxi Normal University,1,2013,1,0.6345,9,100
Economics & Business,Jiangxi Normal University,1,2014,2,0.08505,2,50
Economics & Business,Jiangxi Normal University,1,2015,2,0.2147,4,50
Economics & Business,Jiangxi Normal University,1,2016,3,0.391366667,8,100
Economics & Business,Jiangxi Normal University,1,2017,4,0.4453,8,50
Economics & Business,Jiangxi Normal University,1,2018,2,1.273,6,50
Economics & Business,Jiangxi Normal University,1,2019,2,0.73395,1,50
,,,,,,,
Psychiatry/Psychology,Jiangxi Normal University,1,2000,1,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Jiangxi Normal University,1,2003,1,0.5853,27,100
Psychiatry/Psychology,Jiangxi Normal University,1,2004,28,0.4935,2,7.142857143
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Jiangxi Normal University,1,2008,7,0,0,0
Psychiatry/Psychology,Jiangxi Normal University,1,2009,1,0.0686,2,100
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Jiangxi Normal University,1,2012,29,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Jiangxi Normal University,1,2014,2,0.50805,15,100
Psychiatry/Psychology,Jiangxi Normal University,1,2015,3,0.5501,19,100
Psychiatry/Psychology,Jiangxi Normal University,1,2016,19,0.367105263,56,52.63157895
Psychiatry/Psychology,Jiangxi Normal University,1,2017,12,0.5077,33,91.66666667
Psychiatry/Psychology,Jiangxi Normal University,1,2018,23,0.373047826,24,60.86956522
Psychiatry/Psychology,Jiangxi Normal University,1,2019,28,0.480507143,11,25
