学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,South China Normal University,1,2015,53,1.036807547,672,96.22641509
Engineering,South China Normal University,1,2016,74,1.231027027,856,91.89189189
Engineering,South China Normal University,1,2017,66,1.234619697,675,86.36363636
Engineering,South China Normal University,1,2018,83,1.310049398,441,86.74698795
Engineering,South China Normal University,1,2019,153,1.27259085,211,41.17647059
,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,South China Normal University,1,2002,1,0.3001,7,100
Computer Science,,,,,,,
Computer Science,South China Normal University,1,2004,1,0.1193,2,100
Computer Science,,,,,,,
Computer Science,South China Normal University,1,2006,7,0.599371429,73,57.14285714
Computer Science,South China Normal University,1,2007,3,0.410066667,28,100
Computer Science,South China Normal University,1,2008,1,0.5756,13,100
Computer Science,South China Normal University,1,2009,7,0.6466,95,85.71428571
Computer Science,South China Normal University,1,2010,7,0.826757143,114,100
Computer Science,South China Normal University,1,2011,11,0.400936364,88,100
Computer Science,South China Normal University,1,2012,10,0.49137,152,70
Computer Science,South China Normal University,1,2013,22,0.590627273,207,95.45454545
Computer Science,South China Normal University,1,2014,17,0.3241,79,88.23529412
Computer Science,South China Normal University,1,2015,25,0.956092,349,96
Computer Science,South China Normal University,1,2016,37,0.979121622,319,89.18918919
Computer Science,South China Normal University,1,2017,25,0.563176,101,96
Computer Science,South China Normal University,1,2018,58,1.089844828,228,79.31034483
Computer Science,South China Normal University,1,2019,52,1.269067308,69,44.23076923
,,,,,,,
Materials Science,South China Normal University,1,2000,4,0.074825,7,75
Materials Science,South China Normal University,1,2001,1,1.297,32,100
Materials Science,South China Normal University,1,2002,4,1.268375,129,100
Materials Science,,,,,,,
Materials Science,South China Normal University,1,2004,5,1.39822,188,100
Materials Science,South China Normal University,1,2005,13,0.927792308,326,100
Materials Science,South China Normal University,1,2006,16,0.48698125,211,93.75
Materials Science,South China Normal University,1,2007,21,0.738419048,450,85.71428571
Materials Science,South China Normal University,1,2008,30,0.890756667,752,90
Materials Science,South China Normal University,1,2009,28,0.981428571,758,100
Materials Science,South China Normal University,1,2010,26,1.381288462,1054,92.30769231
Materials Science,South China Normal University,1,2011,39,1.872158974,1944,92.30769231
Materials Science,South China Normal University,1,2012,53,1.63265283,2159,96.22641509
Materials Science,South China Normal University,1,2013,67,0.71090597,1078,94.02985075
