学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Jiangsu Normal University,1,2006,6,0.720033333,96,66.66666667
Engineering,Jiangsu Normal University,1,2007,7,1.818414286,283,100
Engineering,Jiangsu Normal University,1,2008,3,0.563566667,35,100
Engineering,Jiangsu Normal University,1,2009,5,3.37378,348,100
Engineering,Jiangsu Normal University,1,2010,4,2.686075,214,100
Engineering,Jiangsu Normal University,1,2011,20,1.015185,374,95
Engineering,Jiangsu Normal University,1,2012,24,0.9971,437,83.33333333
Engineering,Jiangsu Normal University,1,2013,30,1.3693,674,93.33333333
Engineering,Jiangsu Normal University,1,2014,38,1.815723684,946,89.47368421
Engineering,Jiangsu Normal University,1,2015,30,0.902416667,386,100
Engineering,Jiangsu Normal University,1,2016,41,1.448473171,579,92.68292683
Engineering,Jiangsu Normal University,1,2017,58,1.466991379,625,94.82758621
Engineering,Jiangsu Normal University,1,2018,78,1.208497436,382,76.92307692
Engineering,Jiangsu Normal University,1,2019,96,2.072559375,215,52.08333333
,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Jiangsu Normal University,1,2004,1,0.0596,1,100
Computer Science,Jiangsu Normal University,1,2005,2,0,0,0
Computer Science,Jiangsu Normal University,1,2006,5,0.12646,11,80
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Jiangsu Normal University,1,2009,1,0.5241,11,100
Computer Science,Jiangsu Normal University,1,2010,3,0.084633333,5,100
Computer Science,Jiangsu Normal University,1,2011,6,1.3281,159,83.33333333
Computer Science,Jiangsu Normal University,1,2012,5,0.2072,17,80
Computer Science,Jiangsu Normal University,1,2013,11,0.776063636,136,90.90909091
Computer Science,Jiangsu Normal University,1,2014,13,3.369338462,628,100
Computer Science,Jiangsu Normal University,1,2015,14,0.292414286,48,64.28571429
Computer Science,Jiangsu Normal University,1,2016,24,3.1519625,707,83.33333333
Computer Science,Jiangsu Normal University,1,2017,23,1.707726087,266,69.56521739
Computer Science,Jiangsu Normal University,1,2018,14,2.4822,129,64.28571429
Computer Science,Jiangsu Normal University,1,2019,20,4.284025,93,60
,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,Jiangsu Normal University,1,2003,1,0,0,0
Materials Science,Jiangsu Normal University,1,2004,1,0.0744,2,100
Materials Science,Jiangsu Normal University,1,2005,8,0.050875,11,37.5
Materials Science,Jiangsu Normal University,1,2006,10,0.55024,149,60
Materials Science,Jiangsu Normal University,1,2007,1,0,0,0
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,Jiangsu Normal University,1,2011,1,0.0751,2,100
Materials Science,Jiangsu Normal University,1,2012,12,0.985283333,295,91.66666667
Materials Science,Jiangsu Normal University,1,2013,9,0.738577778,188,100
Materials Science,Jiangsu Normal University,1,2014,19,1.340142105,648,100
Materials Science,Jiangsu Normal University,1,2015,48,1.060508333,954,97.91666667
Materials Science,Jiangsu Normal University,1,2016,62,1.344569355,1212,96.77419355
Materials Science,Jiangsu Normal University,1,2017,91,1.073291209,1083,92.30769231
Materials Science,Jiangsu Normal University,1,2018,73,1.070780822,529,89.04109589
Materials Science,Jiangsu Normal University,1,2019,89,1.294534831,182,50.56179775
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Jiangsu Normal University,1,2014,2,0.63785,15,100
Economics & Business,Jiangsu Normal University,1,2015,2,1.342,25,100
Economics & Business,Jiangsu Normal University,1,2016,3,0.635966667,13,100
Economics & Business,Jiangsu Normal University,1,2017,1,1.3359,6,100
Economics & Business,Jiangsu Normal University,1,2018,5,1.18812,14,80
Economics & Business,Jiangsu Normal University,1,2019,11,1.334463636,10,36.36363636
,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Jiangsu Normal University,1,2004,1,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Jiangsu Normal University,1,2008,1,1.2346,41,100
Psychiatry/Psychology,Jiangsu Normal University,1,2009,1,1.3381,39,100
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Jiangsu Normal University,1,2014,2,0.27095,8,50
Psychiatry/Psychology,Jiangsu Normal University,1,2015,5,0.7817,45,100
Psychiatry/Psychology,Jiangsu Normal University,1,2016,4,0.68505,22,100
Psychiatry/Psychology,Jiangsu Normal University,1,2017,16,0.4730875,41,81.25
Psychiatry/Psychology,Jiangsu Normal University,1,2018,11,0.552518182,17,63.63636364
Psychiatry/Psychology,Jiangsu Normal University,1,2019,7,0.524185714,3,28.57142857
