学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Guizhou Normal University,1,2019,27,1.065440741,31,33.33333333
,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Guizhou Normal University,1,2009,1,0.1906,4,100
Computer Science,Guizhou Normal University,1,2010,4,3.41405,269,100
Computer Science,Guizhou Normal University,1,2011,4,0.902125,72,100
Computer Science,Guizhou Normal University,1,2012,1,1.219,20,100
Computer Science,Guizhou Normal University,1,2013,3,0.418466667,20,100
Computer Science,Guizhou Normal University,1,2014,2,0.279,8,100
Computer Science,Guizhou Normal University,1,2015,4,1.449825,68,100
Computer Science,Guizhou Normal University,1,2016,8,1.337475,100,87.5
Computer Science,Guizhou Normal University,1,2017,6,0.2788,12,50
Computer Science,Guizhou Normal University,1,2018,13,0.902876923,36,84.61538462
Computer Science,Guizhou Normal University,1,2019,13,1.997723077,27,38.46153846
,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,Guizhou Normal University,1,2007,1,0.2412,7,100
Materials Science,Guizhou Normal University,1,2008,2,0.4975,28,100
Materials Science,,,,,,,
Materials Science,Guizhou Normal University,1,2010,5,1.37112,198,100
Materials Science,Guizhou Normal University,1,2011,2,0.7324,39,100
Materials Science,Guizhou Normal University,1,2012,1,0.2405,6,100
Materials Science,Guizhou Normal University,1,2013,8,0.5744,104,100
Materials Science,Guizhou Normal University,1,2014,5,0.73632,78,100
Materials Science,Guizhou Normal University,1,2015,6,0.621766667,101,100
Materials Science,Guizhou Normal University,1,2016,9,1.069211111,139,100
Materials Science,Guizhou Normal University,1,2017,25,1.739252,431,88
Materials Science,Guizhou Normal University,1,2018,21,1.215357143,156,85.71428571
Materials Science,Guizhou Normal University,1,2019,17,0.696317647,18,52.94117647
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Guizhou Normal University,1,2007,1,0.4483,13,100
Economics & Business,,,,,,,
Economics & Business,Guizhou Normal University,1,2009,1,0.0863,2,100
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Guizhou Normal University,1,2019,2,0,0,0
,,,,,,,
Psychiatry/Psychology,Guizhou Normal University,1,2000,1,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Guizhou Normal University,1,2004,8,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Guizhou Normal University,1,2008,1,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Guizhou Normal University,1,2012,4,0,0,0
Psychiatry/Psychology,Guizhou Normal University,1,2013,1,1.0319,18,100
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Guizhou Normal University,1,2015,4,0.75995,35,100
Psychiatry/Psychology,Guizhou Normal University,1,2016,21,0.255038095,43,23.80952381
Psychiatry/Psychology,Guizhou Normal University,1,2017,3,0.061533333,1,33.33333333
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Guizhou Normal University,1,2019,10,0.24462,2,20
