学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Northwest Normal University - China,1,2004,4,0.208325,20,100
Engineering,,,,,,,
Engineering,Northwest Normal University - China,1,2006,5,0.99906,111,100
Engineering,Northwest Normal University - China,1,2007,3,0.494766667,33,100
Engineering,Northwest Normal University - China,1,2008,4,0.060375,5,50
Engineering,Northwest Normal University - China,1,2009,6,0.791733333,98,83.33333333
Engineering,Northwest Normal University - China,1,2010,8,0.5208875,83,75
Engineering,Northwest Normal University - China,1,2011,13,1.089953846,261,100
Engineering,Northwest Normal University - China,1,2012,9,0.720655556,108,77.77777778
Engineering,Northwest Normal University - China,1,2013,19,0.988631579,290,89.47368421
Engineering,Northwest Normal University - China,1,2014,17,1.261358824,294,76.47058824
Engineering,Northwest Normal University - China,1,2015,23,1.574173913,427,91.30434783
Engineering,Northwest Normal University - China,1,2016,16,2.0818625,313,87.5
Engineering,Northwest Normal University - China,1,2017,26,1.703326923,312,84.61538462
Engineering,Northwest Normal University - China,1,2018,40,1.2588075,203,72.5
Engineering,Northwest Normal University - China,1,2019,74,1.291636486,103,33.78378378
,,,,,,,
Computer Science,Northwest Normal University - China,1,2000,1,1.1565,25,100
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Northwest Normal University - China,1,2004,1,0.1193,2,100
Computer Science,,,,,,,
Computer Science,Northwest Normal University - China,1,2006,1,0.1149,2,100
Computer Science,Northwest Normal University - China,1,2007,1,0.6151,14,100
Computer Science,Northwest Normal University - China,1,2008,4,1.970275,178,100
Computer Science,Northwest Normal University - China,1,2009,2,0.4288,18,100
Computer Science,Northwest Normal University - China,1,2010,5,2.10174,207,100
Computer Science,Northwest Normal University - China,1,2011,6,0.125283333,15,66.66666667
Computer Science,Northwest Normal University - China,1,2012,10,0.95078,156,100
Computer Science,Northwest Normal University - China,1,2013,10,0.39546,63,60
Computer Science,Northwest Normal University - China,1,2014,17,0.344617647,84,94.11764706
Computer Science,Northwest Normal University - China,1,2015,19,0.565578947,126,89.47368421
Computer Science,Northwest Normal University - China,1,2016,13,0.643907692,58,84.61538462
Computer Science,Northwest Normal University - China,1,2017,19,1.1372,155,78.94736842
Computer Science,Northwest Normal University - China,1,2018,15,0.5747,32,73.33333333
Computer Science,Northwest Normal University - China,1,2019,16,0.3005875,5,25
,,,,,,,
Materials Science,Northwest Normal University - China,1,2000,6,0.2494,35,66.66666667
Materials Science,Northwest Normal University - China,1,2001,9,0.666522222,148,77.77777778
Materials Science,Northwest Normal University - China,1,2002,3,0.0131,1,33.33333333
Materials Science,Northwest Normal University - China,1,2003,11,0.382390909,121,100
Materials Science,Northwest Normal University - China,1,2004,8,0.623125,143,87.5
Materials Science,Northwest Normal University - China,1,2005,10,0.66379,186,100
Materials Science,Northwest Normal University - China,1,2006,8,0.3046625,66,75
Materials Science,Northwest Normal University - China,1,2007,14,0.332292857,135,92.85714286
