学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Hebei Normal University,1,2011,10,1.26125,175,90
Engineering,Hebei Normal University,1,2012,12,0.905833333,181,91.66666667
Engineering,Hebei Normal University,1,2013,14,0.615342857,133,92.85714286
Engineering,Hebei Normal University,1,2014,10,1.19616,164,80
Engineering,Hebei Normal University,1,2015,14,0.999328571,165,71.42857143
Engineering,Hebei Normal University,1,2016,10,1.23447,116,100
Engineering,Hebei Normal University,1,2017,14,0.800971429,79,85.71428571
Engineering,Hebei Normal University,1,2018,17,1.513694118,109,76.47058824
Engineering,Hebei Normal University,1,2019,27,0.618648148,18,25.92592593
,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Hebei Normal University,1,2002,1,0.0857,2,100
Computer Science,,,,,,,
Computer Science,Hebei Normal University,1,2004,3,10.71336667,539,66.66666667
Computer Science,Hebei Normal University,1,2005,3,5.2101,249,100
Computer Science,Hebei Normal University,1,2006,2,0.97705,34,100
Computer Science,,,,,,,
Computer Science,Hebei Normal University,1,2008,8,1.5883875,287,100
Computer Science,Hebei Normal University,1,2009,3,0.127066667,8,66.66666667
Computer Science,Hebei Normal University,1,2010,3,2.047566667,121,100
Computer Science,Hebei Normal University,1,2011,7,1.167028571,163,100
Computer Science,Hebei Normal University,1,2012,7,0.809742857,93,100
Computer Science,Hebei Normal University,1,2013,4,0.6591,42,100
Computer Science,Hebei Normal University,1,2014,6,0.790483333,68,83.33333333
Computer Science,Hebei Normal University,1,2015,5,0.54582,32,100
Computer Science,Hebei Normal University,1,2016,9,0.8441,71,77.77777778
Computer Science,Hebei Normal University,1,2017,10,0.80852,58,70
Computer Science,Hebei Normal University,1,2018,9,1.825855556,61,100
Computer Science,Hebei Normal University,1,2019,23,1.129147826,27,39.13043478
,,,,,,,
Materials Science,Hebei Normal University,1,2000,13,0.223638462,68,69.23076923
Materials Science,Hebei Normal University,1,2001,5,0.95656,118,80
Materials Science,Hebei Normal University,1,2002,4,0.511275,52,100
Materials Science,Hebei Normal University,1,2003,10,0.10011,28,70
Materials Science,Hebei Normal University,1,2004,6,0.40905,66,83.33333333
Materials Science,Hebei Normal University,1,2005,20,0.255285,138,70
Materials Science,Hebei Normal University,1,2006,18,0.297483333,145,66.66666667
Materials Science,Hebei Normal University,1,2007,17,0.636488235,314,88.23529412
Materials Science,Hebei Normal University,1,2008,17,0.6943,340,100
Materials Science,Hebei Normal University,1,2009,15,0.59292,253,100
Materials Science,Hebei Normal University,1,2010,13,0.239707692,90,76.92307692
Materials Science,Hebei Normal University,1,2011,19,0.472452632,239,94.73684211
Materials Science,Hebei Normal University,1,2012,28,1.349803571,943,100
Materials Science,Hebei Normal University,1,2013,31,0.642809677,451,93.5483871
Materials Science,Hebei Normal University,1,2014,27,0.767440741,439,88.88888889
Materials Science,Hebei Normal University,1,2015,35,0.875285714,586,97.14285714
Materials Science,Hebei Normal University,1,2016,16,0.722575,167,93.75
Materials Science,Hebei Normal University,1,2017,29,0.632196552,197,86.20689655
Materials Science,Hebei Normal University,1,2018,26,1.107476923,176,96.15384615
Materials Science,Hebei Normal University,1,2019,38,1.401813158,81,57.89473684
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Hebei Normal University,1,2014,2,0.25515,6,100
Economics & Business,Hebei Normal University,1,2015,1,0.5368,5,100
Economics & Business,Hebei Normal University,1,2016,1,2.4949,17,100
Economics & Business,,,,,,,
Economics & Business,Hebei Normal University,1,2018,1,0.4243,1,100
Economics & Business,,,,,,,
,,,,,,,
Psychiatry/Psychology,Hebei Normal University,1,2000,1,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Hebei Normal University,1,2004,9,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Hebei Normal University,1,2011,1,0,0,0
Psychiatry/Psychology,Hebei Normal University,1,2012,7,0.325985714,47,28.57142857
Psychiatry/Psychology,Hebei Normal University,1,2013,1,0.0573,1,100
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Hebei Normal University,1,2015,2,2.1279,49,100
Psychiatry/Psychology,Hebei Normal University,1,2016,2,0.2491,4,50
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Hebei Normal University,1,2018,6,0.59585,10,50
Psychiatry/Psychology,Hebei Normal University,1,2019,3,0.4077,1,33.33333333
