学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Sichuan Normal University,1,2009,11,0.480327273,109,100
Engineering,Sichuan Normal University,1,2010,15,0.47864,143,80
Engineering,Sichuan Normal University,1,2011,14,0.8027,207,100
Engineering,Sichuan Normal University,1,2012,16,0.34906875,93,93.75
Engineering,Sichuan Normal University,1,2013,15,0.410226667,95,80
Engineering,Sichuan Normal University,1,2014,15,0.49596,102,86.66666667
Engineering,Sichuan Normal University,1,2015,13,1.356669231,208,76.92307692
Engineering,Sichuan Normal University,1,2016,13,0.843169231,103,69.23076923
Engineering,Sichuan Normal University,1,2017,20,3.05889,431,85
Engineering,Sichuan Normal University,1,2018,49,5.902383673,1166,89.79591837
Engineering,Sichuan Normal University,1,2019,56,3.8278625,231,58.92857143
,,,,,,,
Computer Science,Sichuan Normal University,1,2000,1,0.0463,1,100
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Sichuan Normal University,1,2003,1,2.0797,39,100
Computer Science,Sichuan Normal University,1,2004,3,0,0,0
Computer Science,Sichuan Normal University,1,2005,2,0.4737,2,50
Computer Science,Sichuan Normal University,1,2006,4,0.1293,9,75
Computer Science,Sichuan Normal University,1,2007,4,0.362475,33,100
Computer Science,Sichuan Normal University,1,2008,3,0.737933333,50,100
Computer Science,Sichuan Normal University,1,2009,4,0.92905,78,100
Computer Science,Sichuan Normal University,1,2010,3,0.6769,40,100
Computer Science,Sichuan Normal University,1,2011,3,0.7518,45,100
Computer Science,Sichuan Normal University,1,2012,10,0.39615,65,90
Computer Science,Sichuan Normal University,1,2013,11,0.582063636,102,90.90909091
Computer Science,Sichuan Normal University,1,2014,14,1.350107143,271,92.85714286
Computer Science,Sichuan Normal University,1,2015,9,0.615933333,65,77.77777778
Computer Science,Sichuan Normal University,1,2016,14,1.299264286,170,92.85714286
Computer Science,Sichuan Normal University,1,2017,28,3.882082143,764,89.28571429
Computer Science,Sichuan Normal University,1,2018,26,7.291738462,635,92.30769231
Computer Science,Sichuan Normal University,1,2019,44,4.175368182,191,52.27272727
,,,,,,,
Materials Science,Sichuan Normal University,1,2000,1,1.026,24,100
Materials Science,,,,,,,
Materials Science,,,,,,,
Materials Science,Sichuan Normal University,1,2003,3,0.166866667,14,100
Materials Science,Sichuan Normal University,1,2004,1,0.2603,7,100
Materials Science,Sichuan Normal University,1,2005,1,0,0,0
Materials Science,Sichuan Normal University,1,2006,5,0.33236,45,100
Materials Science,Sichuan Normal University,1,2007,2,0.43075,25,100
Materials Science,Sichuan Normal University,1,2008,15,1.016326667,429,100
Materials Science,Sichuan Normal University,1,2009,10,0.5438,150,100
Materials Science,Sichuan Normal University,1,2010,15,0.457033333,198,100
Materials Science,Sichuan Normal University,1,2011,7,0.971157143,181,100
Materials Science,Sichuan Normal University,1,2012,6,0.2672,40,83.33333333
Materials Science,Sichuan Normal University,1,2013,9,0.859133333,175,88.88888889
Materials Science,Sichuan Normal University,1,2014,15,0.6608,210,100
Materials Science,Sichuan Normal University,1,2015,25,0.818908,373,96
Materials Science,Sichuan Normal University,1,2016,15,0.52152,113,100
Materials Science,Sichuan Normal University,1,2017,37,1.295337838,515,97.2972973
Materials Science,Sichuan Normal University,1,2018,51,1.991847059,660,90.19607843
Materials Science,Sichuan Normal University,1,2019,55,2.288954545,197,63.63636364
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Sichuan Normal University,1,2012,1,1.4178,23,100
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Sichuan Normal University,1,2015,1,0.1074,1,100
Economics & Business,Sichuan Normal University,1,2016,1,16.7306,114,100
Economics & Business,Sichuan Normal University,1,2017,2,2.1152,19,50
Economics & Business,Sichuan Normal University,1,2018,2,7.42595,35,100
Economics & Business,Sichuan Normal University,1,2019,6,7.584266667,31,66.66666667
,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Sichuan Normal University,1,2004,2,0,0,0
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Sichuan Normal University,1,2010,1,2.6891,75,100
Psychiatry/Psychology,Sichuan Normal University,1,2011,1,0.5325,13,100
Psychiatry/Psychology,Sichuan Normal University,1,2012,3,0.4208,26,100
Psychiatry/Psychology,Sichuan Normal University,1,2013,3,1.2994,68,100
Psychiatry/Psychology,Sichuan Normal University,1,2014,8,0.7196875,85,75
Psychiatry/Psychology,Sichuan Normal University,1,2015,6,0.5356,37,83.33333333
Psychiatry/Psychology,Sichuan Normal University,1,2016,3,0.415166667,10,66.66666667
Psychiatry/Psychology,Sichuan Normal University,1,2017,3,0.738466667,12,66.66666667
Psychiatry/Psychology,Sichuan Normal University,1,2018,8,0.735625,17,62.5
Psychiatry/Psychology,Sichuan Normal University,1,2019,9,0.543611111,4,22.22222222
