学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Central China Normal University,1,2011,11,0.725490909,147,81.81818182
Engineering,Central China Normal University,1,2012,28,0.6456,301,75
Engineering,Central China Normal University,1,2013,17,1.219264706,320,88.23529412
Engineering,Central China Normal University,1,2014,23,0.837186957,264,95.65217391
Engineering,Central China Normal University,1,2015,23,0.870043478,236,86.95652174
Engineering,Central China Normal University,1,2016,33,1.692436364,529,84.84848485
Engineering,Central China Normal University,1,2017,35,0.932777143,230,82.85714286
Engineering,Central China Normal University,1,2018,42,1.907554762,323,76.19047619
Engineering,Central China Normal University,1,2019,78,1.482837179,127,42.30769231
,,,,,,,
Computer Science,Central China Normal University,1,2000,1,1.0177,22,100
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Central China Normal University,1,2003,1,0.0533,1,100
Computer Science,Central China Normal University,1,2004,7,0.170371429,20,42.85714286
Computer Science,Central China Normal University,1,2005,16,0.3256375,83,75
Computer Science,Central China Normal University,1,2006,12,0.354416667,74,75
Computer Science,Central China Normal University,1,2007,8,0.58765,107,100
Computer Science,Central China Normal University,1,2008,6,0.2878,39,83.33333333
Computer Science,Central China Normal University,1,2009,10,0.28109,59,100
Computer Science,Central China Normal University,1,2010,11,0.438436364,95,81.81818182
Computer Science,Central China Normal University,1,2011,10,0.25059,50,90
Computer Science,Central China Normal University,1,2012,17,0.440970588,123,88.23529412
Computer Science,Central China Normal University,1,2013,25,1.009352,402,84
Computer Science,Central China Normal University,1,2014,25,0.714204,256,88
Computer Science,Central China Normal University,1,2015,32,0.825475,260,84.375
Computer Science,Central China Normal University,1,2016,36,1.0038,344,88.88888889
Computer Science,Central China Normal University,1,2017,47,0.67856383,222,74.46808511
Computer Science,Central China Normal University,1,2018,58,1.316101724,248,81.03448276
Computer Science,Central China Normal University,1,2019,78,0.764562821,62,28.20512821
,,,,,,,
Materials Science,Central China Normal University,1,2000,1,0,0,0
Materials Science,Central China Normal University,1,2001,1,4.3369,107,100
Materials Science,Central China Normal University,1,2002,1,0.5113,13,100
Materials Science,Central China Normal University,1,2003,1,0,0,0
Materials Science,Central China Normal University,1,2004,5,0.16362,22,80
Materials Science,Central China Normal University,1,2005,12,0.9363,285,100
Materials Science,Central China Normal University,1,2006,26,1.400419231,986,92.30769231
Materials Science,Central China Normal University,1,2007,39,1.493251282,1690,92.30769231
Materials Science,Central China Normal University,1,2008,39,1.8852,2069,97.43589744
Materials Science,Central China Normal University,1,2009,41,1.32684878,1519,97.56097561
Materials Science,Central China Normal University,1,2010,31,2.074087097,1857,100
Materials Science,Central China Normal University,1,2011,31,4.199296774,3466,100
Materials Science,Central China Normal University,1,2012,28,4.870128571,4755,96.42857143
Materials Science,Central China Normal University,1,2013,26,2.726661538,1806,100
Materials Science,Central China Normal University,1,2014,39,1.752469231,1463,97.43589744
