学科,名称,排名,出版年,Web of Science 论文数,学科规范化的引文影响力,被引频次,论文被引百分比
Engineering,Yunnan Normal University,1,2011,11,1.742163636,353,100
Engineering,Yunnan Normal University,1,2012,7,0.386071429,45,71.42857143
Engineering,Yunnan Normal University,1,2013,11,2.007972727,341,90.90909091
Engineering,Yunnan Normal University,1,2014,18,2.086777778,515,94.44444444
Engineering,Yunnan Normal University,1,2015,14,1.447507143,239,92.85714286
Engineering,Yunnan Normal University,1,2016,14,0.9964,173,92.85714286
Engineering,Yunnan Normal University,1,2017,35,0.928708571,229,91.42857143
Engineering,Yunnan Normal University,1,2018,43,1.188288372,206,81.39534884
Engineering,Yunnan Normal University,1,2019,60,1.422886667,92,46.66666667
,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Yunnan Normal University,1,2005,2,0.37665,12,100
Computer Science,Yunnan Normal University,1,2006,1,0,0,0
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,,,,,,,
Computer Science,Yunnan Normal University,1,2010,1,0,0,0
Computer Science,Yunnan Normal University,1,2011,2,0.15035,6,100
Computer Science,Yunnan Normal University,1,2012,2,0.4571,15,100
Computer Science,Yunnan Normal University,1,2013,1,0,0,0
Computer Science,Yunnan Normal University,1,2014,1,0.558,8,100
Computer Science,Yunnan Normal University,1,2015,5,0.40936,24,80
Computer Science,Yunnan Normal University,1,2016,5,1.38968,85,80
Computer Science,Yunnan Normal University,1,2017,8,1.9515875,112,62.5
Computer Science,Yunnan Normal University,1,2018,7,2.501442857,65,57.14285714
Computer Science,Yunnan Normal University,1,2019,12,0.641241667,8,25
,,,,,,,
Materials Science,,,,,,,
Materials Science,Yunnan Normal University,1,2001,2,4.66115,230,100
Materials Science,Yunnan Normal University,1,2002,4,1.05205,107,100
Materials Science,,,,,,,
Materials Science,Yunnan Normal University,1,2004,1,3.6815,99,100
Materials Science,,,,,,,
Materials Science,Yunnan Normal University,1,2006,1,4.35,32,100
Materials Science,Yunnan Normal University,1,2007,1,0.1378,4,100
Materials Science,Yunnan Normal University,1,2008,3,1.1016,93,100
Materials Science,Yunnan Normal University,1,2009,4,0.4713,52,100
Materials Science,Yunnan Normal University,1,2010,4,0.4328,50,100
Materials Science,Yunnan Normal University,1,2011,5,2.45634,327,100
Materials Science,Yunnan Normal University,1,2012,8,7.1040375,1418,100
Materials Science,Yunnan Normal University,1,2013,8,1.8943875,343,100
Materials Science,Yunnan Normal University,1,2014,11,1.888009091,440,90.90909091
Materials Science,Yunnan Normal University,1,2015,19,1.258826316,439,100
Materials Science,Yunnan Normal University,1,2016,27,1.041185185,426,92.59259259
Materials Science,Yunnan Normal University,1,2017,24,1.034558333,190,83.33333333
Materials Science,Yunnan Normal University,1,2018,20,0.957085,117,90
Materials Science,Yunnan Normal University,1,2019,28,0.610660714,26,28.57142857
,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,,,,,,,
Economics & Business,Yunnan Normal University,1,2012,1,0.5548,9,100
Economics & Business,,,,,,,
Economics & Business,Yunnan Normal University,1,2014,1,0.5103,6,100
Economics & Business,Yunnan Normal University,1,2015,1,0.1074,1,100
Economics & Business,Yunnan Normal University,1,2016,1,0.7338,5,100
Economics & Business,,,,,,,
Economics & Business,Yunnan Normal University,1,2018,1,0.4243,1,100
Economics & Business,Yunnan Normal University,1,2019,2,0,0,0
,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Yunnan Normal University,1,2004,7,0.987,1,14.28571429
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Yunnan Normal University,1,2006,3,0.5344,63,66.66666667
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Yunnan Normal University,1,2011,2,0.1024,5,50
Psychiatry/Psychology,Yunnan Normal University,1,2012,4,0.1578,13,50
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Yunnan Normal University,1,2014,2,0.91445,27,100
Psychiatry/Psychology,,,,,,,
Psychiatry/Psychology,Yunnan Normal University,1,2016,2,0.7473,12,100
Psychiatry/Psychology,Yunnan Normal University,1,2017,3,0.061533333,1,33.33333333
Psychiatry/Psychology,Yunnan Normal University,1,2018,4,0.446875,5,75
Psychiatry/Psychology,Yunnan Normal University,1,2019,2,0,0,0
